,Dataset,Compression_method,Model,Fold,nun_zero_coefs,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test,dataset_size,group,prot_length
2200,BRCA1 BRCT,rbf2,esm2_150M,1,64,0.4257253435939285,0.4725437633628843,0.6446020018262177,0.5531264054316472,0.3928695592379492,0.4679216190376424,0.6325848188008946,0.5302260146468775,1450,Growth,1863
2201,BRCA1 BRCT,rbf2,esm2_150M,2,76,0.4776958076890508,0.4500253664101218,0.6096057332374099,0.5625877228333758,0.315864487217291,0.4884156305471874,0.695706982428207,0.5033497226895087,1450,Growth,1863
2202,BRCA1 BRCT,rbf2,esm2_150M,3,84,0.4717008139819317,0.4406679451104595,0.6024917572375788,0.5640223425159661,0.3753799758751455,0.5176110716253466,0.7088286569380587,0.5227127390363249,1450,Growth,1863
2203,BRCA1 BRCT,rbf2,esm2_150M,4,79,0.4605553780669971,0.4538207962737462,0.6222971865128504,0.568175969826359,0.4187311849879513,0.4890819947892157,0.6296042798247998,0.4840175181225074,1450,Growth,1863
2204,BRCA1 BRCT,rbf2,esm2_150M,5,76,0.4714961585042171,0.4485611685572763,0.6140740830056134,0.5797783835829875,0.4007477948740814,0.4702118750766999,0.6474159301984116,0.5004834486959665,1450,Growth,1863
2205,HG FLU,sigmoid1,esm2_150M,1,67,0.1560072940653308,1.0128130403639797,1.1883175104292882,0.4527102592912973,0.1435990401224144,1.0482082357245426,1.2270780872773928,0.4398113644212033,11279,Viral replication,565
2206,HG FLU,sigmoid1,esm2_150M,2,89,0.179235799119384,1.0013017311209824,1.1764960236715796,0.4837942089147374,0.1532335267416701,1.021920739551183,1.2022158987514702,0.4519749497474386,11279,Viral replication,565
2207,HG FLU,sigmoid1,esm2_150M,3,57,0.1442946992677144,1.0296451865915794,1.2047941325819072,0.44118890885542,0.1243290868577088,1.0321881742688417,1.208343443203103,0.3996960661830664,11279,Viral replication,565
2208,HG FLU,sigmoid1,esm2_150M,4,86,0.1741271657483979,1.010513128026166,1.1870497769085089,0.4755892024729211,0.1603188090545572,0.9919118377306833,1.1691168617466403,0.4357016984112627,11279,Viral replication,565
2209,HG FLU,sigmoid1,esm2_150M,5,61,0.1505110124690505,1.0219927616903566,1.1984230684960215,0.4527722791471616,0.1538803648786662,1.0244181667433985,1.1955464192381653,0.4525309837309388,11279,Viral replication,565
2210,BG505 env,mean,esm2_150M,1,48,0.19542304918452,1.6901277423247258,1.997809041096072,0.4382036056295411,0.1938911698953564,1.676652049499052,1.9882862633970773,0.4259435154646699,12729,Viral replication,860
2211,BG505 env,mean,esm2_150M,2,106,0.2655328104814727,1.6002502074716858,1.908925694610334,0.5109330407456153,0.2431556206937579,1.614411141200465,1.92489725595266,0.4896112100591211,12729,Viral replication,860
2212,BG505 env,mean,esm2_150M,3,44,0.2002564991357195,1.6848859616926162,1.992113631471351,0.4435014263697125,0.1685407822037341,1.6962729661384888,2.0180001014397155,0.398481802802089,12729,Viral replication,860
2213,BG505 env,mean,esm2_150M,4,45,0.1978325317093029,1.680546655639104,1.9914731973298896,0.4375011007080455,0.190018633156456,1.7007460436111692,2.0053111505405865,0.4294224140311569,12729,Viral replication,860
2214,BG505 env,mean,esm2_150M,5,44,0.1965601620690806,1.6789081954507927,1.9877694706034068,0.4359603738410166,0.2005115069310253,1.7116454042129248,2.014285435070533,0.4544308604976436,12729,Viral replication,860
2215,MK01 HUMAN,rbf2,esm2_150M,1,78,0.1234338364827534,0.788062232575792,1.0682629963271315,0.4077058983509463,0.0861683158851691,0.8061780999545618,1.0903089899426008,0.3224417353500691,6809,Growth,360
2216,MK01 HUMAN,rbf2,esm2_150M,2,46,0.0910372730360788,0.8098516883315463,1.0872493987625516,0.3517208361963929,0.0924707133486872,0.8001516595985102,1.088353918160287,0.3554171041637007,6809,Growth,360
2217,MK01 HUMAN,rbf2,esm2_150M,3,63,0.1161025563266412,0.7921853957225745,1.07212537796891,0.39191071567825,0.0898254499838796,0.8097829847705139,1.0904355435349056,0.3439849183970256,6809,Growth,360
2218,MK01 HUMAN,rbf2,esm2_150M,4,82,0.1259613139866007,0.7892015095674874,1.0668387744173788,0.4179534678777626,0.0961351060820009,0.7958965909233752,1.0836011303681026,0.3578450385897819,6809,Growth,360
2219,MK01 HUMAN,rbf2,esm2_150M,5,38,0.0849455960881387,0.8069454400550283,1.0919989435843935,0.337227873995523,0.0719788956919975,0.8207956634259247,1.0944308638455853,0.3088624329053965,6809,Growth,360
2220,HG FLU,rbf2,esm2_150M,1,51,0.1037284537336629,1.047484634804136,1.2245681359982288,0.361897403509079,0.098146138355446,1.084993239484673,1.2592202891174773,0.3674860490095409,11279,Viral replication,565
2221,HG FLU,rbf2,esm2_150M,2,50,0.1173991783564004,1.0450465453462556,1.2200100958443911,0.3860569242105299,0.0980140128696436,1.059584279897957,1.240796429696622,0.3481047385848116,11279,Viral replication,565
2222,HG FLU,rbf2,esm2_150M,3,50,0.1088461563594646,1.0529749302184497,1.2294958721142015,0.3763437507981902,0.0960720120651915,1.053260697175002,1.2276847028332736,0.3462277199801775,11279,Viral replication,565
2223,HG FLU,rbf2,esm2_150M,4,62,0.1320352490336507,1.0415065886594237,1.2169237986920989,0.4124310081623218,0.1170156869882108,1.0200580063540874,1.198884114535357,0.3758280367936192,11279,Viral replication,565
2224,HG FLU,rbf2,esm2_150M,5,50,0.1067166102140775,1.052780897058427,1.2289265102155702,0.3749470153334921,0.1118040650841875,1.0487872760160817,1.224912162527669,0.3785087867429476,11279,Viral replication,565
2225,TIM THETH,iDCT3,esm2_150M,1,64,0.4136296813259196,0.3900569539676653,0.4588465825753989,0.7027868383115807,0.3636676605114484,0.4253061544465455,0.5022087053490291,0.6672304849723772,1519,Growth,254
2226,TIM THETH,iDCT3,esm2_150M,2,59,0.3860509592998058,0.4085333891985518,0.4761337600956136,0.6816717480607136,0.339393205003716,0.4079406337409926,0.4859811361743908,0.619133793550029,1519,Growth,254
2227,TIM THETH,iDCT3,esm2_150M,3,51,0.4028638205890477,0.4036007909380287,0.472054547549981,0.693878563388671,0.3167577365387005,0.4210845921016569,0.4826252290892233,0.6020617808113857,1519,Growth,254
2228,TIM THETH,iDCT3,esm2_150M,4,50,0.3821758979796925,0.4101040838034976,0.4788310412487873,0.6855304064909021,0.3057464490682157,0.4314964196134642,0.4947076930941203,0.5861206741899384,1519,Growth,254
2229,TIM THETH,iDCT3,esm2_150M,5,24,0.261717581850677,0.456152719384284,0.5184883858815806,0.5799724947840836,0.2017554724870762,0.4823264699812818,0.5509116688096561,0.5040937781474208,1519,Growth,254
2230,RL401 2016,pca2,esm2_150M,1,22,0.1407172077625708,0.1447065059704392,0.1729112363530311,0.3208047057412309,0.0626980519039185,0.1520796142664679,0.1813417971509589,0.1323674288654804,1324,Growth,128
2231,RL401 2016,pca2,esm2_150M,2,3,0.0157947579530423,0.158709815769433,0.1861729697799339,0.1177691143361686,0.035228498080046,0.1516415136972691,0.1795840670386556,0.2738183421161274,1324,Growth,128
2232,RL401 2016,pca2,esm2_150M,3,3,0.0278631606610222,0.1595766631966483,0.1864338698112687,0.1485122610938933,0.0123507244345187,0.1503797749694816,0.1750028647920106,0.1492954101644349,1324,Growth,128
2233,RL401 2016,pca2,esm2_150M,4,3,0.04049246925982,0.1515715059560664,0.1808038664400058,0.1774420605924845,-0.0035878465801051,0.1641368567296263,0.1939713042934604,0.1034443837579271,1324,Growth,128
2234,RL401 2016,pca2,esm2_150M,5,25,0.1294059934134723,0.145292005125742,0.1731019468414607,0.3132544658952182,0.0821157815741622,0.1521804577746681,0.1833570651973234,0.2804395743855363,1324,Growth,128
2235,GAL4 YEAST,maxPool,esm2_150M,1,24,0.3530903777603409,3.621089831515835,4.236489991469461,0.642379312735287,0.2175968611847967,4.016869817358679,4.7416786373271504,0.5280524034923115,1195,Growth,881
2236,GAL4 YEAST,maxPool,esm2_150M,2,20,0.3009630979906436,3.802561721881563,4.429550519383973,0.5978096812957141,0.3002379282125947,3.823563104094821,4.391703981542934,0.6106254782505427,1195,Growth,881
2237,GAL4 YEAST,maxPool,esm2_150M,3,26,0.3293466199705186,3.702463386926691,4.343752873953792,0.6223846931989928,0.3121358394743571,3.7647339746642814,4.34692886239115,0.6173245047861126,1195,Growth,881
2238,GAL4 YEAST,maxPool,esm2_150M,4,23,0.3004757203395517,3.797391953248858,4.418382154438759,0.6051253638053984,0.28876658502051,3.819382518385244,4.493448572380539,0.5672748369233412,1195,Growth,881
2239,GAL4 YEAST,maxPool,esm2_150M,5,24,0.3141463220466085,3.7707266541205686,4.393270248402813,0.6163716346543818,0.3172758634758442,3.685975678894809,4.329371221434138,0.5977996447962397,1195,Growth,881
2240,BLAT ECOLX 2013,sigmoid1,esm2_150M,1,51,0.4588578335926684,1.1744936661606509,1.4403958107996424,0.6193782286710214,0.3412894816026038,1.267491141359322,1.5625884198063649,0.5565194304434464,989,Other,286
2241,BLAT ECOLX 2013,sigmoid1,esm2_150M,2,74,0.5186106492633886,1.1042764858758911,1.364292083148623,0.6618976783832516,0.4011572082168372,1.1953150864206,1.4587948670037831,0.4769971574133424,989,Other,286
2242,BLAT ECOLX 2013,sigmoid1,esm2_150M,3,68,0.5406828095508074,1.0574285700270964,1.3157469392907446,0.6518994785743962,0.3612327900556893,1.2821120296245725,1.5912688290888577,0.557357754366204,989,Other,286
2243,BLAT ECOLX 2013,sigmoid1,esm2_150M,4,117,0.5938732169079782,0.9669084400280074,1.2147112929171406,0.7057180782539005,0.4030832585986075,1.2314237912012518,1.632508826269333,0.6176373417847871,989,Other,286
2244,BLAT ECOLX 2013,sigmoid1,esm2_150M,5,53,0.4637115730559914,1.1889287695788633,1.452923661091031,0.6232484622379769,0.3234935310508048,1.2048373503671206,1.4913831185581825,0.4908171231844199,989,Other,286
2245,POLG Sun2014,pca2,esm2_150M,1,1,0.011140368717512,0.3452326082854277,0.3986117477273532,0.1870500722959737,0.007057911381424,0.3565040515108313,0.4090158171087399,0.1653357015159866,1716,Viral replication,3033
2246,POLG Sun2014,pca2,esm2_150M,2,3,0.0448068544616937,0.3425661480855947,0.3941801565226778,0.2802620431533791,0.0325128486114115,0.3384770980175986,0.3941257076449019,0.236225635667934,1716,Viral replication,3033
2247,POLG Sun2014,pca2,esm2_150M,3,3,0.0380951021139271,0.3456283871946238,0.3980836194092669,0.2741659187960902,0.0224821603861992,0.3373901099156662,0.3847730132535489,0.237972700817049,1716,Viral replication,3033
2248,POLG Sun2014,pca2,esm2_150M,4,1,0.0102732227530829,0.3488252186369666,0.4021281401123879,0.1981129696500777,0.00821999578517,0.3443048515142099,0.3955437915735151,0.1142676345005912,1716,Viral replication,3033
2249,POLG Sun2014,pca2,esm2_150M,5,0,-1.3544720900426911e-14,0.3461473173927314,0.3996970717407489,,-0.0043939397650489,0.3575762756959401,0.4152724969891939,,1716,Viral replication,3033
2250,RL401 2014,rbf2,esm2_150M,1,1,0.0018010640007199,0.3370092278137439,0.4112473565059789,0.165590924899068,-0.0007769133192072,0.3182308112370428,0.3817722863718124,0.1827525624017114,1435,Other,128
2251,RL401 2014,rbf2,esm2_150M,2,4,0.0257615699294626,0.331886063884775,0.4042563742892965,0.1991332804067942,0.0037915736714915,0.3256073302757449,0.3886783737230188,0.1523045979417728,1435,Other,128
2252,RL401 2014,rbf2,esm2_150M,3,4,0.0149403133121983,0.3302737573422621,0.4039207252395193,0.1835818173277312,0.005037077885704,0.324605506671015,0.4003201536234806,0.0926078349489239,1435,Other,128
2253,RL401 2014,rbf2,esm2_150M,4,5,0.0185564472359316,0.3237724168250785,0.3951724191882734,0.2118739096538416,0.0128231350487365,0.340645489817297,0.4296227330819174,0.2022078830566732,1435,Other,128
2254,RL401 2014,rbf2,esm2_150M,5,3,0.0230905206385826,0.3201912710060225,0.3972719800125824,0.1842814836530458,0.0010760162616487,0.3414809383581739,0.419817895502449,0.0763392808458749,1435,Other,128
2255,MTH3 HAEAESTABILIZED,sigmoid1,esm2_150M,1,43,0.2148864542736823,0.2835836332654718,0.3248425180308594,0.5152481357828379,0.1587043698630235,0.2907291507520033,0.3354081361049579,0.4201858922466622,1777,Growth,331
2256,MTH3 HAEAESTABILIZED,sigmoid1,esm2_150M,2,50,0.2357957829088256,0.2763977211147526,0.3184215648368662,0.5240966226900836,0.1559315884160467,0.3026472741566348,0.3444537010175402,0.3858283774853108,1777,Growth,331
2257,MTH3 HAEAESTABILIZED,sigmoid1,esm2_150M,3,41,0.2159773207479628,0.2836786821321093,0.3254280872755075,0.4985405882544528,0.1689308144340794,0.2886700161074249,0.3295179506247746,0.4328973068727192,1777,Growth,331
2258,MTH3 HAEAESTABILIZED,sigmoid1,esm2_150M,4,43,0.2032953117342203,0.2852433165367142,0.3267685484208019,0.4864333356205294,0.1573444246569875,0.2972945195654748,0.3368838093654502,0.4176787236866859,1777,Growth,331
2259,MTH3 HAEAESTABILIZED,sigmoid1,esm2_150M,5,48,0.2294269742043699,0.2807012426484318,0.3232141703841101,0.5318189951800059,0.182796444260195,0.2848189865300353,0.3254564148178088,0.442304009387253,1777,Growth,331
2260,UBC9 HUMAN,pca2,esm2_150M,1,149,0.2482962308198996,0.3428887034596389,0.4357870483415024,0.5253776513680508,0.1673350822548542,0.357459488205939,0.451091545161482,0.4446450414711989,2721,Growth,158
2261,UBC9 HUMAN,pca2,esm2_150M,2,254,0.343341069988869,0.3162813441144143,0.4073431298955756,0.6024575056493023,0.0887813047394423,0.3636192189164434,0.4715365552701638,0.3755493579698981,2721,Growth,158
2262,UBC9 HUMAN,pca2,esm2_150M,3,148,0.2538622675003075,0.3402507664508856,0.4329293219844993,0.5278036412327016,0.130948524754347,0.3676595091834478,0.4662493670422607,0.4093219182335591,2721,Growth,158
2263,UBC9 HUMAN,pca2,esm2_150M,4,128,0.2112639906582873,0.3555075225558633,0.4498899591965498,0.4927297193158968,0.1818731267530645,0.3522366505094377,0.432251362681908,0.4441261309784828,2721,Growth,158
2264,UBC9 HUMAN,pca2,esm2_150M,5,198,0.2988939161906468,0.326786879222545,0.411724660522479,0.5683846454864504,0.1193830915678016,0.3774819309878928,0.5034387865363281,0.3836112912954633,2721,Growth,158
2265,BLAT ECOLX 2012,rbf2,esm2_150M,1,5,0.0380567456739199,1.3514075081438726,1.5753023090017009,0.2021081765200573,0.0455891238922739,1.3220070956013572,1.547988465763817,0.2375939439100732,5259,Growth,286
2266,BLAT ECOLX 2012,rbf2,esm2_150M,2,5,0.0449230219763745,1.3481406410137136,1.572930162399411,0.2210292414454628,0.0276787786997093,1.3248580303000492,1.5494438878656815,0.1763786424641153,5259,Growth,286
2267,BLAT ECOLX 2012,rbf2,esm2_150M,3,6,0.0450945088650733,1.3354410516885478,1.5615372230856914,0.222397722032683,0.0303920213937309,1.3590107996243934,1.5894759021150064,0.1987290910337602,5259,Growth,286
2268,BLAT ECOLX 2012,rbf2,esm2_150M,4,6,0.0432249105759865,1.3347114972674856,1.5633683392725688,0.216699379568892,0.0474440826482663,1.3641694762209216,1.578853626382465,0.2351399380691208,5259,Growth,286
2269,BLAT ECOLX 2012,rbf2,esm2_150M,5,6,0.0453464873671258,1.338647738544292,1.5620907993092223,0.2189326727539265,0.0456094573891876,1.3454962451897188,1.5787603781429216,0.2216172233365498,5259,Growth,286
2270,BLAT ECOLX 2014,pca2,esm2_150M,1,31,0.1310991761066153,0.3745220503598574,0.4220092642054592,0.4154978903656444,0.125943401430694,0.3811818763282225,0.4311826108327278,0.4102304473948775,5468,Growth,286
2271,BLAT ECOLX 2014,pca2,esm2_150M,2,44,0.1781892278308088,0.3619094334682374,0.4113001740241737,0.4798024991643411,0.1625381251008162,0.3667031066163148,0.4183988960322006,0.4390641576186935,5468,Growth,286
2272,BLAT ECOLX 2014,pca2,esm2_150M,3,28,0.1330123168440042,0.3760194057808518,0.4243761013915279,0.4174528930431599,0.1271573960921234,0.3704419286473251,0.4183171799639528,0.4139528543922458,5468,Growth,286
2273,BLAT ECOLX 2014,pca2,esm2_150M,4,30,0.1450077769403057,0.3712468121970476,0.4196279795337744,0.4328184171462791,0.1300721889326114,0.3755202791213116,0.4259254119277072,0.4077339286429713,5468,Growth,286
2274,BLAT ECOLX 2014,pca2,esm2_150M,5,27,0.1352628375642902,0.3747994161715917,0.4241222377917245,0.4189928351656352,0.121294542747627,0.3757578108018839,0.4196125313757985,0.3903534737821583,5468,Growth,286
2275,TIM THETH,iDCT4,esm2_150M,1,52,0.3919688977485172,0.3995387451914834,0.4672447277578787,0.6920784963692235,0.3088308518479904,0.453987404850846,0.523400834791875,0.6325836365191561,1519,Growth,254
2276,TIM THETH,iDCT4,esm2_150M,2,49,0.4232386937197709,0.3982060229569424,0.4614884880327889,0.7237434862798346,0.3352951786949644,0.4103578429201149,0.4874861800294075,0.6155554694166513,1519,Growth,254
2277,TIM THETH,iDCT4,esm2_150M,3,35,0.351034782711261,0.4288070546894267,0.4921145474572693,0.6865742915627326,0.2785226565275622,0.4388514513127397,0.4959455618313239,0.5929488548509725,1519,Growth,254
2278,TIM THETH,iDCT4,esm2_150M,4,48,0.3823246315381118,0.4147793980110928,0.4787734014358059,0.6997661199988563,0.359026822122367,0.4165798317743188,0.4753456647294901,0.6635820398260706,1519,Growth,254
2279,TIM THETH,iDCT4,esm2_150M,5,35,0.3297761748106281,0.4303140866091502,0.4940122300538897,0.6517965668501119,0.3016415758923086,0.4478770970681389,0.5152917442235752,0.6337224651360222,1519,Growth,254
2280,TIM THETH,sigmoid2,esm2_150M,1,52,0.4677063485597316,0.3701981754405245,0.4371768488177729,0.727873860888753,0.4340827147958064,0.4041525204797511,0.4736076605283862,0.6974188974597142,1519,Growth,254
2281,TIM THETH,sigmoid2,esm2_150M,2,62,0.5281492617049475,0.3504511880079902,0.4174121948282929,0.7673342452250255,0.4497249251368507,0.3563366373156997,0.4435451293515144,0.6647244834575426,1519,Growth,254
2282,TIM THETH,sigmoid2,esm2_150M,3,46,0.4701983066185462,0.378196618395473,0.4446437214337055,0.7276402722438227,0.3565087824723336,0.4020241308837792,0.4683752860965837,0.6192795940508632,1519,Growth,254
2283,TIM THETH,sigmoid2,esm2_150M,4,39,0.4061024649764767,0.4018713855644948,0.469467610477083,0.68659388058321,0.3780454094219404,0.408925528076006,0.4682404710362768,0.6785843036417533,1519,Growth,254
2284,TIM THETH,sigmoid2,esm2_150M,5,61,0.4653295429969341,0.3720816817087977,0.4412359235781142,0.7154017362930337,0.4731101173947319,0.3773776999200707,0.4475833535455256,0.7365349640575768,1519,Growth,254
2285,BLAT ECOLX 2015,mean,esm2_150M,1,212,0.6890086228069363,0.5150244155985344,0.6414892224179387,0.8321007658125588,0.6527082277891916,0.5484347340546537,0.6812391634927526,0.814277177475052,4996,Growth,286
2286,BLAT ECOLX 2015,mean,esm2_150M,2,179,0.6720799456011678,0.5298405033173539,0.6621596000858851,0.8242007468938851,0.607057111562835,0.571651777742956,0.7097040082818628,0.7944188005720849,4996,Growth,286
2287,BLAT ECOLX 2015,mean,esm2_150M,3,215,0.6863366846297512,0.5158449710667399,0.644469988778163,0.8333396721651809,0.6432188031761206,0.5512393484937359,0.6896674939751627,0.8068818178965085,4996,Growth,286
2288,BLAT ECOLX 2015,mean,esm2_150M,4,159,0.6437430553307686,0.5584803735670786,0.6890849227904727,0.8125574622997765,0.6287050146905264,0.5570941921115264,0.6940666860703771,0.7932690963469954,4996,Growth,286
2289,BLAT ECOLX 2015,mean,esm2_150M,5,218,0.6905242582123683,0.5098234119335244,0.6373466771699361,0.8339668249058807,0.6532281499670964,0.5517021197112624,0.6910258644162456,0.8129746112468567,4996,Growth,286
2290,PABP doubles,rbf1,esm2_150M,1,526,0.7371867837635401,0.1553827896738398,0.2008484084323474,0.8818154391317315,0.7295467668227501,0.156894570455818,0.203181428557878,0.8770877784432093,36521,Growth,577
