,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8249980347891237,1.7000326881444143,2.219052131109311,-0.5650365595627371,4.797052500267992,6.4681988729352335,0.9023356106085996,0.6224344457894675,630,pca2
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8280388764312367,1.708302927336285,2.2020735000492344,-0.7053573006201781,4.859446224565266,6.649728330540173,0.9057162636603734,0.4589141821499758,628,pca2
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8421869124804071,1.620513436838597,2.091888479125351,-0.7479201775325324,5.713422483556411,7.270309811179151,0.911180898197931,0.3148065063202997,628,pca2
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8316732084615952,1.6765310344199709,2.174762896726627,-0.8492626951305611,4.945609982274159,7.081169328474141,0.9045596213797468,0.5782098188683278,626,pca2
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8240289453743914,1.7210202922608329,2.221257567508582,-0.2555109976892962,4.301006269214533,5.893107564438758,0.9038034211864052,0.5254355276836132,628,pca2
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8259830917376872,1.6953492991957553,2.208432201438664,-0.5793700615387296,5.22535618241628,6.625910729855002,0.9055239723549088,0.5060847190743433,627,sigmoid2
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8338659383776102,1.6507438092608784,2.147774710022353,-1.1537820307670672,5.937429059664409,7.90364128526564,0.9054737634754229,0.297736987768264,626,sigmoid2
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8220789548087766,1.7175456622456395,2.235682805751471,-0.4738116437023105,4.747841859817504,6.274551114086287,0.9003485712548017,0.463898158558666,628,sigmoid2
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8236327393134966,1.7196566728458849,2.2175157989637766,-0.3499190291937848,4.824701117515563,6.26757370718332,0.9003985403195114,0.4751323468743061,630,sigmoid2
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8305661608488623,1.686247909049101,2.1798998450716223,-0.717383274245389,5.21846103477478,6.887287770340969,0.905842911621487,0.3760808117377434,628,sigmoid2
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8229668176911495,1.7063310880731914,2.2318930523507667,-0.6561170017948417,4.872235413719626,6.653752289394672,0.901984621318736,0.6292213249651905,626,sigmoid2
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8258793688877829,1.7114023400416605,2.215857306395064,-0.7601441203061623,4.940626653142337,6.755699525637247,0.904912525870746,0.4468111622701816,624,sigmoid2
7,GAL4_YEAST_Shendure2015,Lasso,8,0.838940744977531,1.634226767883868,2.1132937214037404,-0.7152079979291186,5.644078772408622,7.201956876529082,0.9102221085491772,0.322362517658644,630,sigmoid2
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8303574268203322,1.6764365579824905,2.183246224983332,-0.95206926248262,5.059412680233224,7.275339875976428,0.9040252217593648,0.585025148018017,623,sigmoid2
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8217934198822691,1.7298747319359762,2.235322398790877,-0.2558561971681525,4.282733728585122,5.893917656047609,0.9029567554745414,0.5308835180697284,620,sigmoid2
0,GAL4_YEAST_Shendure2015,Lasso,1,0.96732349433792,0.6999219383062318,0.9569872482336824,-3.5767342441679544,7.399027577718099,11.279282583093464,0.9769929531708892,0.3857411481655986,957,pca1-2
1,GAL4_YEAST_Shendure2015,Lasso,2,0.9649693814131332,0.7151785417778548,0.9862415291358474,-2.3420768692216734,7.13831793944041,9.845427167979278,0.9748099683345705,0.2548137190574396,944,pca1-2
2,GAL4_YEAST_Shendure2015,Lasso,3,0.9631858519172252,0.7246908784733261,1.0169600759346904,-1.949414385800944,6.62574622853597,8.876250844385483,0.97261941425412,0.422221219078599,985,pca1-2
3,GAL4_YEAST_Shendure2015,Lasso,4,0.9670386124089326,0.6861378109599269,0.9586508926002432,-2.7295904636983828,7.578538928349813,10.417803538446984,0.9757809916983312,0.2336838852477339,957,pca1-2
4,GAL4_YEAST_Shendure2015,Lasso,5,0.966998263507643,0.7032924961178803,0.9620659871902968,-2.388925985859488,6.968867955287297,9.674881556195912,0.9764473862610564,0.4080936738321475,949,pca1-2
5,GAL4_YEAST_Shendure2015,Lasso,6,0.9650680036172148,0.7120171633661901,0.9914201591506342,-3.683254844083247,7.500861398672858,11.189096418746216,0.9755415924891307,0.5133529889851144,983,pca1-2
6,GAL4_YEAST_Shendure2015,Lasso,7,0.9684387471283292,0.6835291915666658,0.943395479739964,-1.901033095085411,6.241509702105482,8.67306402058501,0.9775348236713444,0.2823753111231087,948,pca1-2
7,GAL4_YEAST_Shendure2015,Lasso,8,0.967019152071355,0.6982971310881433,0.9563083069996456,-2.560850740242231,7.37816400864545,10.376932815334678,0.976636811680072,0.2400297682876753,948,pca1-2
8,GAL4_YEAST_Shendure2015,Lasso,9,0.9668770127920844,0.6956103226331972,0.964717242252106,-3.738949069650875,6.90184131462033,11.33565698644931,0.9777475941675418,0.5494173677166105,963,pca1-2
9,GAL4_YEAST_Shendure2015,Lasso,10,0.9666919154116784,0.6935043273096191,0.9663915667933848,-1.7988270018383137,6.355035812073396,8.798773438303188,0.9758883436776244,0.3857889348975576,960,pca1-2
0,GAL4_YEAST_Shendure2015,Lasso,1,0.998774727048234,0.1351605131282363,0.185312523482764,-0.7291049761063342,5.349279985189439,6.93289000784371,0.9990210363841368,0.4749640160940753,1331,iDCT
1,GAL4_YEAST_Shendure2015,Lasso,2,0.998794199915277,0.1339149659622547,0.1829772254337324,-1.1691018315470378,5.94236053911845,7.931700684231637,0.9989934655344912,0.4060747485084156,1333,iDCT
2,GAL4_YEAST_Shendure2015,Lasso,3,0.9986738574211472,0.141176143300256,0.1930152553997169,-0.3866379218384705,4.781062643369038,6.086157772238595,0.9988539841640512,0.4526611500469599,1345,iDCT
3,GAL4_YEAST_Shendure2015,Lasso,4,0.9987646880528276,0.1333438899372899,0.1855863621134328,-0.4107025306372427,4.872711858590445,6.407126711843924,0.9989877954731268,0.5628519192829994,1342,iDCT
4,GAL4_YEAST_Shendure2015,Lasso,5,0.998666431687207,0.1402599701992301,0.1933944909392894,-0.3989143379987494,4.855100935935974,6.215988118463296,0.998876761374603,0.5300439617043008,1370,iDCT
5,GAL4_YEAST_Shendure2015,Lasso,6,0.9986875300003734,0.1442357550323231,0.1921722764315392,-0.8543361340055535,4.77770796775818,7.04069208312121,0.998830554258154,0.5551531855453514,1358,iDCT
6,GAL4_YEAST_Shendure2015,Lasso,7,0.998699261940766,0.1401734643531997,0.1915188818237617,-0.393001255192698,4.578870884711001,6.0099652985965495,0.9989400604956828,0.5009845498698257,1343,iDCT
7,GAL4_YEAST_Shendure2015,Lasso,8,0.9986997306538165,0.1397899564026014,0.1898819494762625,-0.8493059741458397,5.807757792813436,7.478190192751501,0.9989568717715795,0.3752688402152503,1362,iDCT
8,GAL4_YEAST_Shendure2015,Lasso,9,0.99865551164654,0.1404853617746147,0.1943630987756209,-0.425765761575869,4.695679988780944,6.2177000294432645,0.9989144399658232,0.4685485378740864,1362,iDCT
9,GAL4_YEAST_Shendure2015,Lasso,10,0.9987103354067692,0.1394823390046017,0.1901589148285817,-0.393926317462931,4.757362986813072,6.2094626103594175,0.9989191768505048,0.4629866025910067,1372,iDCT
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8077067638931588,1.7702848128917603,2.321508889370045,-0.1638739066383723,4.285038505554199,5.687960811699093,0.8970663272217786,0.6046764395626015,593,rbf1
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8247911908378955,1.666882206903502,2.2056538271320907,-0.8936864926972123,5.5950375823974605,7.411060987806207,0.9038100125119936,0.3309373252930754,583,rbf1
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8027747520801698,1.795427935524874,2.3538445675376254,-0.0186620667073242,4.011769842147827,5.216470273951617,0.8921657424495155,0.5785184233777005,588,rbf1
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8107057228596799,1.7491775553858555,2.297346378130616,-0.4349809188005549,4.564482088724772,6.462025290516616,0.8959983127483276,0.4924394348314309,599,rbf1
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8143363557660241,1.72029843079323,2.281917295589768,-0.4516031670888678,4.792292579015096,6.331965916261684,0.8963407696359852,0.3425296376889166,586,rbf1
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8067466069363469,1.781577546357222,2.3318983014525485,-0.6407987645715605,5.040197701975078,6.622908895511421,0.8930264547243743,0.6162066117504647,587,rbf1
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8185763269852957,1.733982580904624,2.2618492235383814,-1.1194666654843943,4.9278455916973725,7.413264671450447,0.9014939599829452,0.4200449367813867,583,rbf1
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8195696934343525,1.6862303467576831,2.23677223541919,-0.4432029156340162,4.949341951258041,6.606262384928948,0.901728193169388,0.476416841194047,594,rbf1
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8122907423269156,1.7531169344146895,2.2965618087748254,-1.6678083986479204,5.165441417213247,8.505169887437585,0.8991482496731199,0.5311648195341097,590,rbf1
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8072025752892712,1.791126279228239,2.3250319018245325,-0.1234669271924955,4.296078777794078,5.574606971455445,0.8979728130734288,0.5372323852974692,595,rbf1
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8374349172973756,1.6732339377026226,2.1345286163765063,-0.1063707971784355,4.267907959461212,5.545669473890598,0.9146137528901382,0.5912030711667702,622,mean
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8617121962670096,1.548353163896605,1.959527318521363,-0.5299341163111775,5.142267453948658,6.66135702742012,0.9222498225004844,0.3762010424393902,615,mean
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8365104433703153,1.6848434783403263,2.143095548447406,0.1480277478570307,3.8340921332041424,4.770615282715155,0.9114058925113672,0.6350611333888595,625,mean
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8369112336151079,1.6886492530107498,2.1324053417331257,0.1404329378864313,3.83014521086216,5.001329558293469,0.9139576549842454,0.6416922332835128,610,mean
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8452367125709676,1.6510506964217786,2.083389341026147,-0.0419480616004224,4.14338183705012,5.3646037700047975,0.9159941434852216,0.5324399780667195,616,mean
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8366401064970795,1.7017407812815173,2.143970290715189,-0.0092582583909013,3.954257045112738,5.194243161174635,0.9126152115426216,0.616975743913086,611,mean
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8385171070954809,1.685742126798541,2.133928845652788,0.1160552689363723,3.668553107686403,4.787499771565049,0.9155331127267304,0.6495714626570972,615,mean
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8350383753752509,1.680296845542454,2.138742414999776,0.2228820094245328,3.767548924854824,4.847698503752474,0.913084115229049,0.6397470410425447,611,mean
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8409082914493933,1.6723000603183054,2.114263270571011,-0.0623095436537128,4.027242327938561,5.366995322028294,0.9166082579486312,0.6177024080006176,618,mean
9,GAL4_YEAST_Shendure2015,Lasso,10,0.840191706999148,1.6611879304217585,2.1167908923778658,0.0513213909210128,3.9568363530295234,5.122637938777032,0.9161810409330796,0.6045310900671272,614,mean
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8307366877533253,1.6837076597169391,2.178059624579308,-0.184908012418314,4.456195085604986,5.739128487672679,0.90697070455536,0.6531180604702937,622,maxPool
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8375301590828976,1.632220510509402,2.123957197539559,-1.4867292186276395,6.020127511978149,8.492598548230312,0.9076744932590368,0.3406915087579008,630,maxPool
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8274312387552079,1.671455394904558,2.2017987304172184,-0.387512208231235,4.751061381498973,6.088076155676902,0.903439650270746,0.5264517652737075,627,maxPool
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8242653021407989,1.7071514697407568,2.213535530535114,-0.3337580015988495,4.493115515391032,6.229943517420773,0.9025089821228142,0.5310400748256922,631,maxPool
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8330038153274981,1.670814892578125,2.1641618613731324,-5.229188571258811,6.146406656265259,13.116874218916331,0.9044825432042592,0.3832028835628462,625,maxPool
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8386162657047084,1.634821640780424,2.1309630653221245,-3.685145902152641,5.98806208762802,11.1913552212488,0.9085055857127586,0.4270499509043182,633,maxPool
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8360261819992032,1.6603564083886413,2.150324128314436,-3.441656728480794,5.737792704926819,10.731704509546764,0.9078888861867096,0.4131050174681419,628,maxPool
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8349668748952879,1.635446347162183,2.1392058698872662,-0.4992911131294262,4.871489772956911,6.733410678983232,0.9074067960921938,0.5432387586188198,629,maxPool
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8353454071501013,1.6434278842330423,2.1509098921745182,-1.1826845985102723,5.247302729502445,7.693096270253009,0.909031858817129,0.5598290826767417,624,maxPool
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8311738345247649,1.6446228219319454,2.1756958343512047,-2.344191869578638,5.649827607419311,9.617887677600544,0.9078735680072764,0.5094298304381311,627,maxPool
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8052608092236488,1.7906709532271985,2.336226938378108,-0.6337443206958777,4.9381022599538165,6.739003395234251,0.9043439165332045,0.4652999995359312,605,bos
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8079834133454508,1.793696675145349,2.30902564032552,-0.6255003238778856,5.193976991971335,6.866254184131508,0.9050165867712266,0.3456467311873439,609,bos
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8050715632889295,1.8032532781556596,2.3400984346030214,-1.3504299045868002,5.365368868509929,7.923833145305855,0.902769557873296,0.3904409032877664,603,bos
3,GAL4_YEAST_Shendure2015,Lasso,4,0.806519861572861,1.7951174571902255,2.3226080804819658,-0.2562026023734134,4.616324512481689,6.046101513410167,0.9024277405094734,0.484185231766807,605,bos
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8064940119467022,1.792718401318927,2.329612399408134,-0.907431433234225,4.924074944178263,7.258369660728892,0.9039211883213047,0.4793699518828841,604,bos
5,GAL4_YEAST_Shendure2015,Lasso,6,0.7969779244737611,1.850931070497931,2.390108816210558,-0.1746894095636766,4.317142482404949,5.603800265384286,0.8996092076823717,0.5626201769574662,605,bos
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8126165942680259,1.763627329333564,2.298699691881806,-0.5426137598335232,4.614739738272017,6.3244798168716025,0.909573220594852,0.5281958702350472,608,bos
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8050434152797058,1.7959333809069098,2.325069685858173,-0.2560352815798916,4.747869711162664,6.16301236997927,0.9054053405810076,0.4512420060563968,601,bos
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8099425933259293,1.7884675566237211,2.310881584880344,-0.4712918211937071,4.768619646024302,6.316188543177312,0.9056226699342318,0.5489793920189032,602,bos
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8102057962590231,1.7723662039427066,2.3068522230380464,-0.5952402981045828,4.845147577173569,6.642738611952866,0.9059650819358108,0.4591979347669371,611,bos
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8279630666370429,1.6844406214514445,2.1958324211107803,-0.5516343937606236,5.159972316265106,6.567473492564195,0.9058015565480804,0.5221972008672962,627,rbf2
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8338223533584296,1.6540961198318838,2.14805642426614,-0.9965192869492708,5.759924472490948,7.609622303002936,0.905387972207948,0.3231068932129113,629,rbf2
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8238683050736342,1.7096641009663427,2.224412276852416,-0.3755423956349621,4.615512174288432,6.061758917676055,0.9009460914797008,0.5027866809080469,622,rbf2
3,GAL4_YEAST_Shendure2015,Lasso,4,0.826972829746098,1.700635140654098,2.196417475923056,-0.3225857621409278,4.812657485167185,6.203796048856555,0.9023795393739203,0.4904982907367212,625,rbf2
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8345861211242962,1.6723775193680164,2.153884632355336,-0.643712092021697,5.1070609312057496,6.737945439709134,0.9077406550975832,0.3721395384459385,630,rbf2
5,GAL4_YEAST_Shendure2015,Lasso,6,0.822975778179253,1.7038522416774224,2.2318365682952104,-0.5341703575994201,4.650451050125251,6.40409719246502,0.9013699915110288,0.6440164367045026,629,rbf2
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8279182574829472,1.7099673624641392,2.2028456665230576,-0.6611031945078827,4.741968301724988,6.562880813595745,0.9057754899430416,0.4677306214622355,621,rbf2
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8430134562259317,1.6044977780168383,2.086403169680745,-0.7588903199467509,5.676632851672774,7.293088764787347,0.9115131568529284,0.322198720994382,624,rbf2
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8326445451520333,1.6644033351174965,2.1684790388166104,-0.6831344803681565,4.884445603314567,6.75561799180844,0.9055697241266428,0.5758703877025253,627,rbf2
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8244497715620311,1.7068921468116094,2.2185999631503885,-0.2441206297039786,4.2927017480385405,5.86631464820261,0.9041902920916592,0.5355196510649716,626,rbf2
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8163068703163952,1.7364387804608012,2.26900160779961,-0.4518190507805035,4.747593293507894,6.352722358515015,0.9020425489638684,0.54335525077343,624,pca1
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8347605160501611,1.6254784772296285,2.1419843719906484,-1.292341886545718,5.99701966603597,8.15391240280685,0.9083478071591328,0.2491049694610805,626,pca1
2,GAL4_YEAST_Shendure2015,Lasso,3,0.811123367126846,1.7536460539884344,2.303486345070381,-0.3374426893249564,4.504817013899485,5.977220268495343,0.8966544998808883,0.5516516944360842,628,pca1
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8204965248025843,1.6915846858534704,2.2371451787671046,-0.7207389366267096,5.00819994131724,7.076248621104725,0.8999082990306154,0.4551896088851876,631,pca1
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8236796302682465,1.6809245585907338,2.223758948396932,-0.6563159000477281,5.038989759047826,6.763729029125433,0.8993518606129122,0.3599511073849386,623,pca1
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8181419857127998,1.7281435795964806,2.262102420907691,-1.334791222407214,5.829675297296348,7.900328442882229,0.8989695281964953,0.5841202695403704,630,pca1
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8275141854493115,1.6814972421936831,2.205430445137775,-1.5298483391175255,5.541040267944337,8.099224809898388,0.9061057257157832,0.3425984282831443,627,pca1
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8281680492367999,1.6459419146434968,2.1828253062104346,-0.9325502456508208,5.412354128060219,7.6446484254782785,0.905193022744226,0.4260707317157958,631,pca1
8,GAL4_YEAST_Shendure2015,Lasso,9,0.8213770580971849,1.703607847362646,2.2402883021344757,-2.3409735590409557,5.547119179092534,9.517923162907971,0.9033536051774425,0.5378234744504726,625,pca1
9,GAL4_YEAST_Shendure2015,Lasso,10,0.8156959209976749,1.7448419748540265,2.27324254503761,-0.4144246796771851,4.711672330663985,6.25495256164616,0.9011022314525312,0.4805056304992986,633,pca1
0,GAL4_YEAST_Shendure2015,Lasso,1,0.8164187754843694,1.7341087980758312,2.268310368859457,-0.4545346606015712,4.742442244211833,6.358660927638634,0.901887402162154,0.5393306028428198,624,sigmoid1
1,GAL4_YEAST_Shendure2015,Lasso,2,0.8349625542146911,1.6233801979597229,2.140674470306861,-1.2994600731245978,6.013485147158305,8.16656236629354,0.9086105516697393,0.2486153504263562,626,sigmoid1
2,GAL4_YEAST_Shendure2015,Lasso,3,0.8112101792785769,1.7532351286599803,2.3029569159235908,-0.3252184323114189,4.5048046037356055,5.949841598943885,0.8966881682300732,0.5543463540791881,624,sigmoid1
3,GAL4_YEAST_Shendure2015,Lasso,4,0.8205968707923926,1.6895791398159292,2.2365197871717126,-0.720940276963111,5.010890208880107,7.07666259808101,0.8998323508485939,0.4567453021847044,629,sigmoid1
4,GAL4_YEAST_Shendure2015,Lasso,5,0.8236507651078765,1.6805738893952482,2.223940965176681,-0.6538625635417299,5.043250888586044,6.758717952268009,0.8993517446983545,0.3584961351300784,614,sigmoid1
5,GAL4_YEAST_Shendure2015,Lasso,6,0.8181433487694365,1.7278544459289775,2.2620939434713034,-1.3472877552830322,5.831998644275826,7.9214427424092575,0.8989598425778068,0.5868015497183975,629,sigmoid1
6,GAL4_YEAST_Shendure2015,Lasso,7,0.8273416610808524,1.6810631655405888,2.206533131174266,-1.5190327307332017,5.52515404132234,8.081893362026777,0.90602530762668,0.3398780083984244,625,sigmoid1
7,GAL4_YEAST_Shendure2015,Lasso,8,0.8281860993255368,1.645300377540872,2.182710655748016,-0.9004763428599729,5.392056392862014,7.580945142254195,0.9054142026099004,0.4280149269046439,628,sigmoid1
