,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method,Dataset,Dataset_Name,ModelSize,parameters,dataset_size,group,prot_length
1641,esmc,2,0.4986310168809952,0.1792321422642335,0.2232786597766272,0.5165013530814895,0.1805261908226573,0.2257579914079726,0.6829362768617355,0.6758317151208096,45,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,600M,600000000.0,4229,Protein stability,403
1642,esmc,3,0.5154772353925974,0.1757392666495792,0.2205066792190264,0.5308731103013142,0.1754613606885873,0.2183557412378068,0.6851234887309703,0.7124680407657598,59,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,600M,600000000.0,4229,Protein stability,403
1643,esmc,4,0.5097655829067294,0.1791053047429558,0.2233462490354346,0.4562632582363364,0.183020521362124,0.2286481334675153,0.6828839042000354,0.6474057275647711,48,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,600M,600000000.0,4229,Protein stability,403
1644,esmc,5,0.5197671265067194,0.1748393358523549,0.2189394100680055,0.5044302314789815,0.1815018449162998,0.2269741383978013,0.6919617745146494,0.6847806965695358,54,mean,PTEN_HUMAN_Fowler2018,PTEN HUMAN,600M,600000000.0,4229,Protein stability,403
1645,esmc,1,0.1764018677373837,0.3043504350619038,0.3637813635928348,0.1613768059674334,0.3166837465685356,0.375890697415869,0.4784615972723164,0.4614435854586592,21,mean,POLG_HCVJF_Sun2014,POLG Sun2014,600M,600000000.0,1716,Viral replication,3033
1646,esmc,2,0.1669986368232482,0.3107776697536195,0.3681052529884174,0.1612251159738773,0.3018137419545684,0.3669736396712329,0.4793452916267841,0.4821135046605286,18,mean,POLG_HCVJF_Sun2014,POLG Sun2014,600M,600000000.0,1716,Viral replication,3033
1647,esmc,3,0.1599338187384252,0.3144231166138578,0.3720188878199272,0.1553820299733195,0.3032995835165478,0.3576616839926597,0.483661921030625,0.4326545809705965,18,mean,POLG_HCVJF_Sun2014,POLG Sun2014,600M,600000000.0,1716,Viral replication,3033
1648,esmc,4,0.1529236502431623,0.3137055479941303,0.3720215374935132,0.126461941557621,0.320131847987381,0.3712169633806413,0.467339109605652,0.4248633285070972,14,mean,POLG_HCVJF_Sun2014,POLG Sun2014,600M,600000000.0,1716,Viral replication,3033
1649,esmc,5,0.1813421234175765,0.3021592115740576,0.3616447700346016,0.1197924574639308,0.3258233857150833,0.3887529255286099,0.4886713126108156,0.3970805598202452,18,mean,POLG_HCVJF_Sun2014,POLG Sun2014,600M,600000000.0,1716,Viral replication,3033
1650,esmc,1,0.3848651186234747,1.0505896926123148,1.2597209733888597,0.3385031422325205,1.0620387427420832,1.2887358897956864,0.640067337286971,0.5847166564664505,43,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,600M,600000000.0,5259,Growth,286
1651,esmc,2,0.3637525467642005,1.06953098550765,1.2838174685015622,0.3586332451471081,1.057445782952366,1.2584158891875712,0.6242329833990627,0.6119792219458262,40,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,600M,600000000.0,5259,Growth,286
1652,esmc,3,0.3655440133664142,1.0619590859064836,1.2728373058136422,0.3334929996118934,1.1031836493109517,1.3178264359275995,0.624211208873136,0.6072028151032534,39,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,600M,600000000.0,5259,Growth,286
1653,esmc,4,0.3594477865809905,1.0677525452707193,1.27918586233336,0.3659673944823925,1.0792430562939337,1.288108438968663,0.6176052338618757,0.6298229354543623,37,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,600M,600000000.0,5259,Growth,286
1654,esmc,5,0.3822085723289481,1.0446158391721845,1.256621036895434,0.3806750680692131,1.0543648979885902,1.2717813051894518,0.6358269039924105,0.6382861017088836,53,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,600M,600000000.0,5259,Growth,286
1655,esmc,1,0.0817301931981205,0.3609408964395504,0.5060751914714856,0.1008659411471384,0.3622040948528054,0.4817945142476754,0.4165285784391769,0.4017206441874812,18,mean,PA_FLU_Sun2015,PA FLU,600M,600000000.0,2363,Viral replication,716
1656,esmc,2,0.0909418060295197,0.363674127153196,0.5140370259636697,0.0811632661377301,0.3436478947486571,0.4370257023625848,0.4254429426067712,0.4231790228733074,16,mean,PA_FLU_Sun2015,PA FLU,600M,600000000.0,2363,Viral replication,716
1657,esmc,3,0.0779290741276071,0.3650769903777827,0.5150800818048118,0.0838076644583899,0.3554848232286017,0.4518259149638555,0.399257246565786,0.3944423660336847,13,mean,PA_FLU_Sun2015,PA FLU,600M,600000000.0,2363,Viral replication,716
1658,esmc,4,0.1210379003551801,0.3456660692063359,0.4716545124001184,0.0756464286691852,0.3761065899121183,0.5779866112042849,0.4852120808600775,0.4164442948489866,30,mean,PA_FLU_Sun2015,PA FLU,600M,600000000.0,2363,Viral replication,716
1659,esmc,5,0.1463167701000781,0.3407923933930392,0.4739109746512363,0.055225638650083,0.3592343760136932,0.5485810898711871,0.5105678605467341,0.3894868423852626,42,mean,PA_FLU_Sun2015,PA FLU,600M,600000000.0,2363,Viral replication,716
1660,esmc,1,0.4480725325564632,0.6018438880849692,0.8266980388234842,0.2257674958974361,0.7208583338969333,1.0346024374223242,0.6601500966901485,0.4464403939021857,74,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,600M,600000000.0,899,Other,1173
1661,esmc,2,0.4224408222124078,0.6144370389228492,0.8590465191891146,0.2349607082490445,0.7258452142682184,0.9700064577073956,0.6495590772000629,0.4475858308384003,63,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,600M,600000000.0,899,Other,1173
1662,esmc,3,0.4116431910057079,0.6220292343310762,0.8604738553519289,0.4158866970408159,0.627502655743413,0.8729676420662771,0.6268203893340073,0.646230787673853,79,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,600M,600000000.0,899,Other,1173
1663,esmc,4,0.3001584286557726,0.691013992700311,0.962269364491028,0.2764460086281638,0.6808327979427646,0.8713542807739608,0.5411304355652873,0.5068811457189976,35,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,600M,600000000.0,899,Other,1173
1664,esmc,5,0.4470069722632096,0.604031868874941,0.8292405753124974,0.2128614880088849,0.7423824263144626,1.0377108686412626,0.6507452676793156,0.4373328395396924,65,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,600M,600000000.0,899,Other,1173
1665,esmc,1,0.4774227238631482,0.4486189235172385,0.6143674370666152,0.4750194133262598,0.4464622107301296,0.5903602879336682,0.5523168985837587,0.5712561728312738,56,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,600M,600000000.0,1450,Growth,1863
1666,esmc,2,0.4843431628524264,0.4439361383960138,0.6063635325310985,0.3712738241039323,0.4591006323501361,0.6641216988263159,0.573170050624614,0.4875928384552028,46,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,600M,600000000.0,1450,Growth,1863
1667,esmc,3,0.4650483958529566,0.4420138939710133,0.6066154048977914,0.4179604902110146,0.488799431578107,0.6831270062303822,0.5541172504842701,0.5199380192795008,40,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,600M,600000000.0,1450,Growth,1863
1668,esmc,4,0.455951716764942,0.4519695259303085,0.6250499491856791,0.4623714158724067,0.465176483536998,0.6051022498396937,0.5488648171208228,0.5516513988338356,44,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,600M,600000000.0,1450,Growth,1863
1669,esmc,5,0.4600227139780442,0.4518646070359146,0.6201563912461625,0.4333050163744188,0.462257789016593,0.6318469796889593,0.5560581150478457,0.5328343504550055,39,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,600M,600000000.0,1450,Growth,1863
1670,esmc,1,0.5522351493405848,0.3312157288361783,0.4009650429116725,0.5460465625376385,0.3465469192623708,0.4241777590641131,0.7404853835371865,0.7459021461295358,34,mean,TIM_THETH,TIM THETH,600M,600000000.0,1519,Growth,254
1671,esmc,2,0.7653401568793443,0.2332419655133405,0.294362309404443,0.6438546941120618,0.2866788734577485,0.3568301200351514,0.8599040183788231,0.7919673831110193,151,mean,TIM_THETH,TIM THETH,600M,600000000.0,1519,Growth,254
1672,esmc,3,0.5596080543847745,0.3313870438543794,0.4053920027040665,0.4511222745192759,0.3517504628818103,0.4325740500396332,0.7488727901084508,0.6301642761342572,35,mean,TIM_THETH,TIM THETH,600M,600000000.0,1519,Growth,254
1673,esmc,4,0.719795712371364,0.2565288254939626,0.3224684734282632,0.6664589607794823,0.2772143303961076,0.342897444087222,0.8357703764375812,0.8214626812120384,101,mean,TIM_THETH,TIM THETH,600M,600000000.0,1519,Growth,254
1674,esmc,5,0.7672491971096929,0.2297454972824055,0.2911208854767795,0.7040587692910436,0.2675570915456376,0.3354414556855127,0.8591329440014618,0.8420332230155744,163,mean,TIM_THETH,TIM THETH,600M,600000000.0,1519,Growth,254
1675,esmc,1,0.7182332400123979,0.1499326968504016,0.1944842475415812,0.6724883690157051,0.1605070137961065,0.2030619048037658,0.8169031030026564,0.7961920716598209,44,mean,PABP_YEAST_Fields2013_singles,PABP singles,600M,600000000.0,1187,Growth,577
1676,esmc,2,0.7283393964996949,0.1492970663038978,0.1865693188571003,0.61509965324627,0.1728397763824292,0.2404361474897669,0.8169314565411814,0.7993974644817795,40,mean,PABP_YEAST_Fields2013_singles,PABP singles,600M,600000000.0,1187,Growth,577
1677,esmc,3,0.7018429274616451,0.1511496029327599,0.1967328221800144,0.7318239135537823,0.156637211796458,0.1943865030613546,0.8057233908984536,0.8560106299546207,44,mean,PABP_YEAST_Fields2013_singles,PABP singles,600M,600000000.0,1187,Growth,577
1678,esmc,4,0.7528025127564428,0.1401159113904257,0.1833536063038094,0.679008589743106,0.1553380843046168,0.1950750267072547,0.8428068217293048,0.7613173138811414,71,mean,PABP_YEAST_Fields2013_singles,PABP singles,600M,600000000.0,1187,Growth,577
1679,esmc,5,0.7054343572571886,0.1551672287265849,0.1992260144872242,0.7272856230563751,0.1487371558100123,0.1834134121519041,0.8222164040691997,0.7667575934042358,41,mean,PABP_YEAST_Fields2013_singles,PABP singles,600M,600000000.0,1187,Growth,577
1680,esmc,1,0.7333215437536644,0.0390997074300881,0.0742378992678985,0.6978655637237354,0.038726103990365,0.0708348616596576,0.4136915560649831,0.4242957332273008,87,mean,parEparD_Laub2015_all,parEparD all,600M,600000000.0,9193,Growth,93
1681,esmc,2,0.7313935033733863,0.0376924847298612,0.0714242714793245,0.745413524388324,0.0391798079983502,0.0769873951976723,0.404029128720773,0.426988517367366,87,mean,parEparD_Laub2015_all,parEparD all,600M,600000000.0,9193,Growth,93
1682,esmc,3,0.7540424358800484,0.0370811356968204,0.0696413531075217,0.7693097391586194,0.0367252841243277,0.0686072824780048,0.417100143450949,0.3818149690449199,107,mean,parEparD_Laub2015_all,parEparD all,600M,600000000.0,9193,Growth,93
1683,esmc,4,0.7725433212669104,0.0375203395884982,0.0685200242319414,0.7136825687390194,0.0375500734354834,0.069135968241604,0.4046175998707655,0.3908770555669006,108,mean,parEparD_Laub2015_all,parEparD all,600M,600000000.0,9193,Growth,93
1684,esmc,5,0.7485994726417126,0.0367779857338304,0.0695798715878699,0.7541875803708125,0.0385921871425018,0.0739419468296795,0.411169442874602,0.4177150460063902,99,mean,parEparD_Laub2015_all,parEparD all,600M,600000000.0,9193,Growth,93
1685,esmc,1,0.7122461972180253,0.1135624412389785,0.1637883327431073,0.6612219143705627,0.1258327768531818,0.1723674014805182,0.8410185196133672,0.7747307839593305,229,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,600M,600000000.0,3134,Enzyme function,189
1686,esmc,2,0.6933933017539067,0.1165637185283694,0.1682521486464754,0.6905639268963855,0.1270646961985858,0.1681447200534248,0.8271857635707658,0.800459404531575,199,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,600M,600000000.0,3134,Enzyme function,189
1687,esmc,3,0.7249666663007459,0.1154797906963684,0.1569720961084302,0.5921216645604719,0.1243977310811498,0.2043141104929379,0.8320430605452713,0.7986140652388903,217,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,600M,600000000.0,3134,Enzyme function,189
1688,esmc,4,0.7158113417572699,0.1114345988682737,0.1629899289032755,0.6720488791079803,0.1263795012004644,0.1686821683029478,0.8443004310453136,0.795769404493602,232,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,600M,600000000.0,3134,Enzyme function,189
1689,esmc,5,0.7149736851616693,0.1142734811553864,0.1619966883556905,0.6533077348437414,0.1238099580868213,0.1789154617879738,0.8343451192200083,0.8155081156274362,227,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,600M,600000000.0,3134,Enzyme function,189
1690,esmc,1,0.3266635438806924,0.3452371329502535,0.4236342689963244,0.3416025805128949,0.3408692081464296,0.4191774371097482,0.598855420648258,0.6136930355416381,83,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,600M,600000000.0,8329,Growth,439
1691,esmc,2,0.3236698799549861,0.3444576485849725,0.4232619325636368,0.3291514294352521,0.3470504455118333,0.4286196273589409,0.5972104477425937,0.6164744053669161,80,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,600M,600000000.0,8329,Growth,439
1692,esmc,3,0.337322630925293,0.3410292387446018,0.4191592696337152,0.3027936775520731,0.3547369568406033,0.4362507249985477,0.6081023628457831,0.5787214964093513,80,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,600M,600000000.0,8329,Growth,439
1693,esmc,4,0.3393070063750375,0.3418680905877819,0.4212602341337418,0.3313984225861804,0.3400926893927613,0.4162124427298092,0.6153002068173413,0.5825369072549573,83,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,600M,600000000.0,8329,Growth,439
1694,esmc,5,0.3705131199816368,0.3331632478947041,0.4109643353872697,0.3116632633736731,0.342450247553433,0.4230898216551956,0.6298717218729917,0.5884759584228473,116,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,600M,600000000.0,8329,Growth,439
1695,esmc,1,0.5745802803613271,0.1842835048443504,0.2442328805343723,0.5043487092086151,0.1977226444836282,0.2680766522100558,0.6802083531937726,0.6360801921095925,124,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,600M,600000000.0,3984,Protein stability,245
1696,esmc,2,0.5481597341016586,0.1926876200219489,0.256348172944347,0.5368490026632973,0.1851050580295841,0.2397975821711783,0.6552435422245962,0.6709040585089501,96,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,600M,600000000.0,3984,Protein stability,245
1697,esmc,3,0.5471549365692553,0.1900420110485272,0.2502202003432973,0.5454597736409956,0.1926517561718662,0.2633047488034803,0.6589259298242176,0.65971435128022,96,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,600M,600000000.0,3984,Protein stability,245
1698,esmc,4,0.5620703747667446,0.1870982741121277,0.2502496442375347,0.5141163672211042,0.1963466453227714,0.2547914106749469,0.6736388976118678,0.6159154497530374,112,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,600M,600000000.0,3984,Protein stability,245
1699,esmc,5,0.5700318857087803,0.1839625712577582,0.244462786144591,0.531024570570358,0.1991318714874643,0.2652048001928798,0.6789846400119991,0.6281633525466331,121,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,600M,600000000.0,3984,Protein stability,245
1700,esmc,1,0.5342108979133893,0.4316053160135357,0.5950635287371756,0.5309151385050737,0.4444462090522668,0.6145497951208675,0.6022597139347243,0.6016650417335488,31,mean,BRCA1_HUMAN_RING,BRCA1 RING,600M,600000000.0,660,Growth,1863
1701,esmc,2,0.5956666288742503,0.4046484395796523,0.5513884334846181,0.5559187194801515,0.4368287218291569,0.6139437892737347,0.6432151032848189,0.6150014510216615,47,mean,BRCA1_HUMAN_RING,BRCA1 RING,600M,600000000.0,660,Growth,1863
1702,esmc,3,0.6044361725740708,0.3889783631870411,0.5539072493671602,0.4830861587072889,0.4729457124159478,0.6237059564908785,0.6492960256048117,0.5746096392777172,47,mean,BRCA1_HUMAN_RING,BRCA1 RING,600M,600000000.0,660,Growth,1863
1703,esmc,4,0.619959456655314,0.3936109639433107,0.5375979205326993,0.4922152015056209,0.45150987796598,0.6429776062835026,0.6487346947597217,0.5895970314165866,53,mean,BRCA1_HUMAN_RING,BRCA1 RING,600M,600000000.0,660,Growth,1863
1704,esmc,5,0.6173591438808912,0.4012847931580425,0.5557132629827765,0.463971544948723,0.4194393411366603,0.5751520830189614,0.6477278950725718,0.5363084551990279,45,mean,BRCA1_HUMAN_RING,BRCA1 RING,600M,600000000.0,660,Growth,1863
1705,esmc,1,0.5843001532504093,0.1842041796758664,0.241538349454275,0.4312013727869492,0.2239319655757322,0.2925449042146911,0.7685858894773362,0.6817874032785723,153,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,600M,600000000.0,1801,Growth,101
1706,esmc,2,0.581111241736254,0.1862701740601836,0.2444943573416942,0.4084031745768514,0.2161168169484063,0.2893795712946235,0.7760801095528487,0.6401480768174588,142,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,600M,600000000.0,1801,Growth,101
1707,esmc,3,0.5532193233092286,0.1946341230455236,0.2545622820706328,0.4636676876558493,0.2014062479731682,0.2660905876088326,0.7552568810167893,0.6877684248411956,134,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,600M,600000000.0,1801,Growth,101
1708,esmc,4,0.4937850982757524,0.2054950678853508,0.2671570177030875,0.4618300182553999,0.2113754444223574,0.2817055673472909,0.7137934783628016,0.6976939292886621,85,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,600M,600000000.0,1801,Growth,101
1709,esmc,5,0.5378057503807352,0.1948100271592225,0.2572738753538597,0.406599333180634,0.221905078408127,0.2867742056532227,0.7439201673976682,0.6304559359038486,108,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,600M,600000000.0,1801,Growth,101
1710,esmc,1,0.1204208288955246,1.0329633228851065,1.213111216587979,0.1080119034748572,1.0715770697835296,1.2523137741875414,0.3590186762922655,0.3501161924451119,40,mean,HG_FLU_Bloom2016,HG FLU,600M,600000000.0,11279,Viral replication,565
1711,esmc,2,0.1302512558889532,1.0308961680704647,1.2110948741462508,0.1044676041866757,1.0522911904583347,1.2363495935097817,0.375607692885904,0.3310700506970307,39,mean,HG_FLU_Bloom2016,HG FLU,600M,600000000.0,11279,Viral replication,565
1712,esmc,3,0.1215141979123499,1.040153542141531,1.2207257512940912,0.1300167933860481,1.0243148688246937,1.2044128003273955,0.3580327906322927,0.3769744079857952,41,mean,HG_FLU_Bloom2016,HG FLU,600M,600000000.0,11279,Viral replication,565
1713,esmc,4,0.1748680746171048,1.0036558326709124,1.1865171930692424,0.1527352677911734,0.9944216912020788,1.1743844071131868,0.4324242868880992,0.3992684512955882,83,mean,HG_FLU_Bloom2016,HG FLU,600M,600000000.0,11279,Viral replication,565
1714,esmc,5,0.1724959207869113,1.000721490854357,1.182813724858594,0.1744871427580088,1.000311245683491,1.1808982450290508,0.4324745009188132,0.4239743908128206,85,mean,HG_FLU_Bloom2016,HG FLU,600M,600000000.0,11279,Viral replication,565
1715,esmc,1,0.5013779984367559,0.2546337540365654,0.3512962738110634,0.4722010656463569,0.2755277276705827,0.3738916429148304,0.7680455969237818,0.7346736061811876,175,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,600M,600000000.0,2722,Growth,159
1716,esmc,2,0.534586347772672,0.2460498822475752,0.3421518755717732,0.489161855058621,0.2584757961599353,0.3565275585286583,0.7814344324859415,0.7449444258079724,224,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,600M,600000000.0,2722,Growth,159
1717,esmc,3,0.5357816133821782,0.2463801946214848,0.3435443656616743,0.425688198390787,0.2780389634323857,0.3696160449393438,0.7836628749511986,0.7094443305045803,213,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,600M,600000000.0,2722,Growth,159
1718,esmc,4,0.5268027332546259,0.250082125160266,0.349088424216853,0.4824245263248258,0.2592300586734561,0.3411237447815037,0.7827284606417805,0.72205915353675,199,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,600M,600000000.0,2722,Growth,159
1719,esmc,5,0.551255910680033,0.2461874621860001,0.3309921640728109,0.3421199098426398,0.2794533029372475,0.4277320049600853,0.78279853704128,0.7004398392011257,193,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,600M,600000000.0,2722,Growth,159
1720,esmc,1,0.3903997369532895,1.3227314027259494,1.654851043219222,0.3714188528978345,1.3156614410987504,1.645192777134174,0.6442992347330858,0.6279238504293558,103,mean,BF520_env_Bloom2018,BF520 env,600M,600000000.0,12577,Viral replication,852
1721,esmc,2,0.3910222090035465,1.320871374076326,1.651054820408898,0.3683202981211965,1.3231399708972431,1.661543486453375,0.6458015638809397,0.6260216244500402,103,mean,BF520_env_Bloom2018,BF520 env,600M,600000000.0,12577,Viral replication,852
1722,esmc,3,0.3803700443961851,1.3277569638726403,1.6592346451388935,0.3871722331552932,1.325674200495812,1.6608038121700988,0.6381343426184467,0.6409224253494027,91,mean,BF520_env_Bloom2018,BF520 env,600M,600000000.0,12577,Viral replication,852
1723,esmc,4,0.3916522809752302,1.313385727365156,1.6465582207174707,0.3388111805492461,1.3753896147881055,1.7151832438177872,0.6448430410978802,0.604567373996287,98,mean,BF520_env_Bloom2018,BF520 env,600M,600000000.0,12577,Viral replication,852
1724,esmc,5,0.3848345143453689,1.3165920785371088,1.6465766534573116,0.4111306098950559,1.3259759806350937,1.6540438101901134,0.640937082123129,0.6673001214721831,118,mean,BF520_env_Bloom2018,BF520 env,600M,600000000.0,12577,Viral replication,852
1725,esmc,1,0.4995534401156972,0.3405798898395078,0.4308001369009779,0.484377813658867,0.3603368096384322,0.4394002388958066,0.739816435131355,0.7128861438318758,19,mean,TIM_SULSO,TIM SULSO,600M,600000000.0,1519,Growth,248
1726,esmc,2,0.5602682460162239,0.3195024637473728,0.4063965690298843,0.5059580676543461,0.3341308852966367,0.4196560191762047,0.7678459104953633,0.7129387744641591,38,mean,TIM_SULSO,TIM SULSO,600M,600000000.0,1519,Growth,248
1727,esmc,3,0.6838005862691736,0.2632526675357546,0.3416024180827402,0.6246493207942774,0.2726010248019828,0.3789538534122146,0.8246676212766412,0.8138554062481314,105,mean,TIM_SULSO,TIM SULSO,600M,600000000.0,1519,Growth,248
1728,esmc,4,0.6382609597664402,0.2856811835733687,0.3683850035559782,0.5667708107587488,0.2977344009847034,0.3940044562140847,0.7971520062068284,0.7748374751193842,65,mean,TIM_SULSO,TIM SULSO,600M,600000000.0,1519,Growth,248
1729,esmc,5,0.6382838523009711,0.2818400293837697,0.3649777416744129,0.5889798477648888,0.3082123414384622,0.3982872370277423,0.8032442514106487,0.7799294437983358,78,mean,TIM_SULSO,TIM SULSO,600M,600000000.0,1519,Growth,248
1730,esmc,1,0.166629697029408,0.2484172886548143,0.3244597750532109,0.1273043239737161,0.2586109214743163,0.3411070568449646,0.3941058129912327,0.3550145228117303,52,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,600M,600000000.0,1962,Growth,149
1731,esmc,2,0.2184460185964644,0.2319859092088307,0.3079775188393988,0.1122869214233881,0.2794147197072333,0.3667199012560016,0.4426406402448249,0.3154146632253432,87,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,600M,600000000.0,1962,Growth,149
1732,esmc,3,0.1539861973470181,0.2565898030113118,0.3327552868034572,0.0833433435924383,0.2528923043583782,0.3234116301927575,0.3735507257681099,0.3144640248119866,39,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,600M,600000000.0,1962,Growth,149
1733,esmc,4,0.1442487867270632,0.2589930330204192,0.3349479515535176,0.0592945604087505,0.2528043882805975,0.3268898081792901,0.3732031906209663,0.2297999423222488,33,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,600M,600000000.0,1962,Growth,149
1734,esmc,5,0.1477720605916275,0.255481977978048,0.331311484733766,0.1237238944493175,0.2459112382858574,0.3286772977884856,0.3700861988187054,0.3548223118019936,39,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,600M,600000000.0,1962,Growth,149
1735,esmc,1,0.556793231703852,0.2448819491734706,0.3013977961844628,0.5347524680698783,0.2509596994111644,0.3145817318006103,0.791337427782308,0.7843542298441025,51,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,600M,600000000.0,5468,Growth,286
1736,esmc,2,0.555851854956983,0.2444419709488443,0.3023687501597518,0.5272651591737842,0.2551102720123867,0.3143524235962988,0.7939575382378458,0.7624761111702874,47,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,600M,600000000.0,5468,Growth,286
1737,esmc,3,0.5601494836405372,0.2436590403114054,0.3022713655266116,0.5592331699223196,0.2421891499070842,0.2972639094404075,0.7899319987000927,0.799765194948212,53,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,600M,600000000.0,5468,Growth,286
1738,esmc,4,0.5508242493569813,0.2468667217569964,0.3041525814642919,0.5315017037245298,0.2515059880816053,0.3125690353557709,0.7893493457183139,0.7738179770661078,48,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,600M,600000000.0,5468,Growth,286
1739,esmc,5,0.5599622266066125,0.2433052470354543,0.3025477738653465,0.5846127861616701,0.2361862436517159,0.2885050037711711,0.792726982380666,0.800269175423369,56,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,600M,600000000.0,5468,Growth,286
1740,esmc,1,0.7964452140740099,0.1345914449877921,0.176760594287736,0.7908305879125873,0.1351488040010861,0.1786845523794748,0.9094327770327282,0.9055332190405936,479,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,600M,600000000.0,36521,Growth,577
1741,esmc,2,0.7965776215563627,0.1340085183706688,0.1763896767329756,0.7880811486662587,0.1371430264945339,0.1810798913223752,0.9096461472895054,0.9018369735380336,473,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,600M,600000000.0,36521,Growth,577
1742,esmc,3,0.7968769147971432,0.1339554169136602,0.1760527360073834,0.7913261436719057,0.1357733242092432,0.1805565203168712,0.9092965979287594,0.9093346203915776,462,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,600M,600000000.0,36521,Growth,577
1743,esmc,4,0.7970502035605789,0.1339613203931704,0.1767108684457283,0.7884495757509697,0.1371090668565923,0.1787985561974679,0.9088401166035882,0.9086692712514156,470,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,600M,600000000.0,36521,Growth,577
1744,esmc,5,0.7967449633008347,0.134158011795189,0.176755894122058,0.7901489872856562,0.1360968335796782,0.1784558572829029,0.9095334519642012,0.904757847794862,461,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,600M,600000000.0,36521,Growth,577
1745,esmc,1,0.3561363991166171,0.3674509224037284,0.4918934459969353,0.3218340537853578,0.3707842605619,0.478517867695003,0.6358579011517566,0.6272752017439107,29,mean,TIM_THEMA,TIM THEMA,600M,600000000.0,1519,Growth,252
1746,esmc,2,0.3988847525938093,0.3456130808319858,0.4585412351373196,0.3507305335346614,0.3745659491585044,0.5347721792113445,0.668987892047764,0.6675236419241578,43,mean,TIM_THEMA,TIM THEMA,600M,600000000.0,1519,Growth,252
1747,esmc,3,0.3623196438977832,0.3637935007899605,0.4908176708584049,0.363724787539264,0.358612796673452,0.4573924593928684,0.655728789014817,0.5891644384455702,33,mean,TIM_THEMA,TIM THEMA,600M,600000000.0,1519,Growth,252
